id,team_id,full_name,position,corsi_pct,fenwick_pct,on_ice_shots_pct,wrist_shot_shots,wrist_shot_goals,slap_shot_shots,slap_shot_goals,backhand_shot_shots,backhand_shot_goals,tip_shot_shots,tip_shot_goals,snap_shot_shots,snap_shot_goals,wrap_around_shot_shots,wrap_around_shot_goals,offensive_zone_starts,defensive_zone_starts,neutral_zone_starts
179e5b56-10f8-45de-9282-39329d2fbb63,4416d559-0f24-11e2-8525-18a905767e44,Brandon Montour,D,0.547,0.54,0.539,1.2,0.1,0.95,0.05,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,7.4,6.1,5.7
5cb512ae-8207-4a2f-9209-614c4cdb6344,4416d559-0f24-11e2-8525-18a905767e44,Jack Eichel,F,0.513,0.514,0.52,2.55,0.29,0.3,0.03,0.35,0.03,0.17,0.03,0.47,0.05,0.1,0.0,10.03,4.78,7.16
2c380068-7fee-4b53-8a28-d888502b8dbb,4416f5e2-0f24-11e2-8525-18a905767e44,Mike McKenna,G,0.463,0.452,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.9,15.1
cd985f0a-3d12-45f9-9b97-cc448388e19e,4416f5e2-0f24-11e2-8525-18a905767e44,Joey Daccord ,G,0.347,0.363,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,16.0
b2dde651-f640-4749-8c5e-82ff95399072,4416f5e2-0f24-11e2-8525-18a905767e44,Thomas Chabot,D,0.484,0.49,0.482,1.36,0.06,0.81,0.07,0.16,0.01,0.01,0.0,0.29,0.06,0.03,0.0,9.36,6.67,7.51
462246d3-b396-48c9-aa6e-c1c5e3c1adff,4416f5e2-0f24-11e2-8525-18a905767e44,Colin White,F,0.48,0.478,0.471,1.06,0.08,0.03,0.01,0.21,0.0,0.24,0.04,0.14,0.04,0.03,0.01,6.18,5.14,5.28
4cbb6b21-c745-4141-8bb4-3bdc92eb2ce5,4416f5e2-0f24-11e2-8525-18a905767e44,Paul Carey,F,0.344,0.3,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.2,2.2
42883d73-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Mikkel Boedker,F,0.415,0.406,0.397,0.76,0.06,0.04,0.0,0.13,0.01,0.06,0.01,0.18,0.01,0.04,0.0,4.52,3.54,4.66
5a5d8e12-1f90-495e-aba9-f7ccef553941,4416f5e2-0f24-11e2-8525-18a905767e44,Max McCormick,F,0.407,0.417,0.383,0.57,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.0,2.07,1.93,2.79
42b1ad1c-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Magnus Paajarvi,F,0.424,0.437,0.434,0.8,0.1,0.05,0.01,0.3,0.0,0.1,0.0,0.14,0.01,0.03,0.0,2.9,5.84,4.99
42fb2bb2-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Craig Anderson,G,0.431,0.439,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,19.88,18.12
1c8194fb-52fe-4edc-afbc-b3aff1f370a3,4416f5e2-0f24-11e2-8525-18a905767e44,Rudolfs Balcers,F,0.437,0.439,0.435,0.72,0.06,0.03,0.0,0.22,0.0,0.17,0.03,0.11,0.03,0.0,0.0,3.36,2.83,3.03
19e4d0a8-e585-4f7d-89fe-7dee9dc44396,4416f5e2-0f24-11e2-8525-18a905767e44,Cody Ceci,D,0.444,0.445,0.445,1.05,0.07,0.41,0.0,0.08,0.0,0.01,0.0,0.23,0.03,0.0,0.0,5.5,9.27,7.23
c0cdd4d3-bd68-4413-8050-11a0e7f08d78,4416f5e2-0f24-11e2-8525-18a905767e44,Drake Batherson,F,0.34,0.363,0.386,0.5,0.05,0.05,0.0,0.25,0.05,0.0,0.0,0.05,0.0,0.0,0.0,4.2,3.3,4.65
4344f8d4-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Tom Pyatt,F,0.352,0.358,0.353,0.43,0.0,0.03,0.0,0.16,0.0,0.11,0.0,0.0,0.0,0.03,0.0,2.38,5.08,5.24
ce2226dc-4b76-4b3c-ac9b-095a2e1255d7,4416f5e2-0f24-11e2-8525-18a905767e44,Logan Brown,F,0.457,0.48,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,2.0,1.5
a1019d67-fb85-43e6-87cf-4b964489a5f3,4416f5e2-0f24-11e2-8525-18a905767e44,Nicholas Paul,F,0.511,0.508,0.508,0.9,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,3.05,2.0,2.4
73e1b5f3-bdf0-4c21-a4d2-2b58e44f71ef,4416f5e2-0f24-11e2-8525-18a905767e44,Ryan Dzingel,F,0.444,0.447,0.455,1.58,0.28,0.16,0.0,0.21,0.04,0.11,0.0,0.25,0.07,0.0,0.0,6.7,4.84,5.3
5dbc8ba4-b231-4557-adc7-fe97b0f3978a,4416f5e2-0f24-11e2-8525-18a905767e44,Vitaly Abramov,F,0.364,0.308,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0
c7589ed3-9337-448e-9af9-401bf4bd4c61,4416f5e2-0f24-11e2-8525-18a905767e44,Alex Formenton,F,0.378,0.393,0.381,0.67,0.0,0.11,0.0,0.56,0.0,0.22,0.11,0.22,0.0,0.0,0.0,3.11,3.44,3.78
c140c4de-a8ec-4c85-a050-359c92b6c204,4416f5e2-0f24-11e2-8525-18a905767e44,Jack Rodewald,F,0.419,0.443,0.429,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.17,2.83,1.67
32c368b9-fae3-4589-a5ff-6fca7af5373e,4416f5e2-0f24-11e2-8525-18a905767e44,Erik Burgdoerfer,D,0.474,0.409,0.41,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.75,3.0,3.5
4278bde1-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Bobby Ryan,F,0.455,0.457,0.451,1.17,0.08,0.14,0.0,0.15,0.01,0.06,0.03,0.32,0.04,0.06,0.0,6.14,4.5,4.78
7b2a458b-6f80-47e2-ac58-a7d7184f4b00,4416f5e2-0f24-11e2-8525-18a905767e44,Brian Gibbons,F,0.413,0.425,0.446,0.3,0.0,0.05,0.0,0.1,0.05,0.2,0.1,0.2,0.05,0.0,0.0,2.95,2.8,3.9
faa0755f-9028-4866-85cd-534df61c0e7b,4416f5e2-0f24-11e2-8525-18a905767e44,Ben Harpur,D,0.412,0.416,0.414,0.55,0.0,0.1,0.0,0.06,0.0,0.0,0.0,0.22,0.02,0.0,0.0,3.8,7.16,5.45
b3df26c3-f7e9-414c-855a-4a6f60645426,4416f5e2-0f24-11e2-8525-18a905767e44,Max Véronneau,F,0.385,0.41,0.403,0.75,0.08,0.0,0.0,0.0,0.0,0.25,0.08,0.17,0.0,0.0,0.0,2.92,2.33,4.33
432bad7b-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Anders Nilsson,G,0.467,0.478,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29,18.5,18.0
470d563a-f58a-4e0d-b7e8-592cb9fa6b40,4416f5e2-0f24-11e2-8525-18a905767e44,Marcus Hogberg,G,0.465,0.444,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,18.75,18.25
ae16bfdc-77e0-4465-973f-7eba0214c882,4416f5e2-0f24-11e2-8525-18a905767e44,Dylan DeMelo,D,0.468,0.478,0.473,0.68,0.01,0.53,0.03,0.03,0.0,0.01,0.0,0.17,0.01,0.0,0.0,5.88,6.39,6.4
42dc8857-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Cody Goloubef,D,0.385,0.397,0.45,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.0,2.4
ccba87dc-0f34-4203-8f8f-00b9b6b827ba,4416f5e2-0f24-11e2-8525-18a905767e44,Mark Stone,F,0.525,0.531,0.527,1.34,0.24,0.24,0.02,0.24,0.03,0.14,0.03,0.41,0.12,0.0,0.0,7.78,7.14,6.39
42a64a72-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Matt Duchene,F,0.469,0.476,0.493,1.28,0.3,0.12,0.02,0.32,0.04,0.18,0.04,0.5,0.12,0.02,0.02,8.38,5.78,5.8
42ab0b74-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Stefan Elliott,D,0.537,0.553,0.607,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,1.33,3.0
101f39e6-32c5-4d54-bf29-f78153b11f04,4416f5e2-0f24-11e2-8525-18a905767e44,Anthony Duclair,F,0.477,0.481,0.481,0.81,0.05,0.19,0.05,0.19,0.1,0.05,0.05,0.52,0.14,0.1,0.0,3.81,2.76,3.9
42bc1ab3-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Justin Falk,D,0.402,0.392,0.416,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,2.9,5.3,4.8
4bf21425-49c3-4387-ab51-716034c5fa01,4416f5e2-0f24-11e2-8525-18a905767e44,Erik Brannstrom,D,0.381,0.372,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,4.0
42f58a70-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Zack Smith,F,0.45,0.455,0.45,0.71,0.03,0.06,0.01,0.24,0.01,0.13,0.04,0.2,0.01,0.01,0.0,3.83,6.8,6.47
7285997d-5c3a-4c17-bf53-e4520fc3c448,4416f5e2-0f24-11e2-8525-18a905767e44,Oscar Lindberg,F,0.445,0.469,0.476,0.9,0.1,0.0,0.0,0.1,0.05,0.05,0.05,0.15,0.05,0.0,0.0,2.65,5.5,3.75
95d316e1-5f5b-11e2-9e6b-f4ce4684ea4c,4416f5e2-0f24-11e2-8525-18a905767e44,Darren Archibald,F,0.469,0.409,0.438,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,2.67,1.0
8eef97c0-56c8-493b-bd12-9ab5b1456bda,4416f5e2-0f24-11e2-8525-18a905767e44,Andreas Englund,D,0.596,0.585,0.63,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.67,3.67
489db4c8-e8b2-45f8-8848-bd5b1072a340,4416f5e2-0f24-11e2-8525-18a905767e44,Filip Chlapik,F,0.537,0.548,0.532,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.0,3.0,3.0,4.2
571cd639-5e83-44d5-88d3-b710a83d0b20,4416f5e2-0f24-11e2-8525-18a905767e44,Max Lajoie,D,0.42,0.419,0.427,1.0,0.09,0.13,0.0,0.07,0.02,0.0,0.0,0.16,0.02,0.02,0.0,5.18,6.7,6.25
8640b610-1f30-4aa1-b75e-42406541404d,4416f5e2-0f24-11e2-8525-18a905767e44,Christian Jaros,D,0.429,0.453,0.45,0.62,0.02,0.3,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,0.0,3.8,5.07,5.44
4c1b294b-f615-4129-a236-c0cb0722202b,4416f5e2-0f24-11e2-8525-18a905767e44,Christian Wolanin,D,0.45,0.447,0.459,0.8,0.07,0.23,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.0,0.0,5.3,5.03,5.47
62a430e0-e3f4-458e-80b6-514f0bea84cb,4416f5e2-0f24-11e2-8525-18a905767e44,Mark Borowiecki,D,0.428,0.448,0.432,0.62,0.0,0.25,0.0,0.08,0.02,0.0,0.0,0.17,0.0,0.0,0.0,3.62,6.89,5.68
b5c806ba-3496-457a-ae45-f7fd20cf136b,4416f5e2-0f24-11e2-8525-18a905767e44,Brady Tkachuk,F,0.493,0.496,0.497,1.63,0.15,0.13,0.0,0.31,0.04,0.3,0.01,0.37,0.04,0.1,0.01,5.96,4.51,5.41
d21a860d-6f18-4e34-baae-fd225b4e248c,4416f5e2-0f24-11e2-8525-18a905767e44,Mike Condon,G,0.491,0.518,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,14.0
4546b88a-cd54-463f-8f51-e3206bd9ad6f,4416f5e2-0f24-11e2-8525-18a905767e44,Filip Gustavsson,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fd82a383-bbaf-4045-93c6-462103c1180e,4416f5e2-0f24-11e2-8525-18a905767e44,Chris Tierney,F,0.431,0.433,0.435,0.8,0.04,0.07,0.0,0.14,0.0,0.15,0.04,0.2,0.04,0.05,0.0,4.6,6.17,4.64
d917f3cb-3ba3-4f77-895d-712eb93f5e0d,4416f5e2-0f24-11e2-8525-18a905767e44,Chris Wideman,D,0.448,0.444,0.46,0.37,0.0,0.53,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,5.26,3.95,4.79
42f54522-0f24-11e2-8525-18a905767e44,4416f5e2-0f24-11e2-8525-18a905767e44,Jean-Gabriel Pageau,F,0.461,0.482,0.483,1.1,0.05,0.21,0.0,0.26,0.03,0.26,0.0,0.21,0.03,0.03,0.0,4.62,7.79,7.05
dec618b5-6b7b-4b92-a338-f8a2d9fbb2b1,441713b7-0f24-11e2-8525-18a905767e44,Charlie Lindgren,G,0.462,0.496,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,26.0
4296e3be-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Jordie Benn,D,0.537,0.536,0.53,0.56,0.04,0.41,0.02,0.04,0.0,0.01,0.0,0.14,0.0,0.0,0.0,5.23,7.78,6.21
d5538fae-06f9-4ce8-80b6-49c584cce7a9,441713b7-0f24-11e2-8525-18a905767e44,Matthew Peca,F,0.451,0.434,0.426,0.64,0.08,0.05,0.0,0.08,0.0,0.05,0.0,0.03,0.0,0.03,0.0,2.79,3.03,2.97
b7d24f0a-473e-45f2-81af-d045834fd713,441713b7-0f24-11e2-8525-18a905767e44,Charles Hudon,F,0.487,0.494,0.498,1.0,0.03,0.09,0.0,0.13,0.03,0.16,0.0,0.09,0.0,0.09,0.03,3.63,2.53,3.06
c140dfc0-9bf3-42b3-ac83-1b489e6be04f,441713b7-0f24-11e2-8525-18a905767e44,Max Domi,F,0.518,0.518,0.506,1.83,0.22,0.15,0.0,0.17,0.05,0.11,0.02,0.2,0.04,0.02,0.01,7.2,4.84,5.1
76967e78-08fa-4e9c-8ec5-b42ea00d0a37,441713b7-0f24-11e2-8525-18a905767e44,Phillip Danault,F,0.567,0.557,0.562,0.96,0.04,0.1,0.01,0.17,0.02,0.14,0.04,0.2,0.04,0.02,0.0,5.4,8.59,6.74
427e7fb9-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Jordan Weal,F,0.551,0.551,0.622,1.19,0.06,0.0,0.0,0.13,0.0,0.38,0.13,0.19,0.06,0.0,0.0,6.63,4.81,4.25
436b3c3b-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Andrew Shaw,F,0.529,0.532,0.528,1.11,0.14,0.11,0.05,0.32,0.02,0.3,0.03,0.19,0.03,0.02,0.0,5.35,4.71,4.37
6e67c226-cbe2-477d-a90b-6c60863a3239,441713b7-0f24-11e2-8525-18a905767e44,Nikita Scherbak,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292685d-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Antti Niemi,G,0.517,0.506,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82,18.47,19.47
d70eca80-fe30-493a-be08-c8e242a9d87d,441713b7-0f24-11e2-8525-18a905767e44,Noah Juulsen,D,0.484,0.472,0.485,0.62,0.0,0.24,0.0,0.05,0.0,0.0,0.0,0.14,0.05,0.0,0.0,4.95,6.86,7.43
158053c4-d6db-4d3b-b859-267f6bcfa863,441713b7-0f24-11e2-8525-18a905767e44,Ryan Poehling,F,0.64,0.765,0.8,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0
e098ce44-9f44-4dea-8dce-697c1080eb11,441713b7-0f24-11e2-8525-18a905767e44,Artturi Lehkonen,F,0.539,0.532,0.524,1.29,0.12,0.16,0.0,0.26,0.0,0.21,0.0,0.12,0.0,0.04,0.01,5.22,6.4,4.88
42ce2a31-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Shea Weber,D,0.536,0.528,0.524,1.24,0.07,1.41,0.17,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,8.59,9.41,7.12
433036b8-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Dale Weise,F,0.486,0.5,0.5,0.33,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3.22,3.89,3.11
dbb30d33-7792-414d-b244-79fc323d30f0,441713b7-0f24-11e2-8525-18a905767e44,Mike Reilly,D,0.544,0.524,0.527,0.86,0.04,0.47,0.02,0.09,0.0,0.0,0.0,0.3,0.0,0.04,0.0,6.32,4.82,6.25
434ed1ab-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Karl Alzner,D,0.516,0.47,0.455,0.78,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.89,5.67
c24c315f-dd0e-4bcc-abd7-c037d5cb67ee,441713b7-0f24-11e2-8525-18a905767e44,Kenny Agostino,F,0.566,0.541,0.53,0.64,0.0,0.08,0.0,0.19,0.0,0.06,0.06,0.06,0.0,0.0,0.0,3.81,2.28,3.58
4b3d22af-85b6-439e-8323-6d9b79a61f6a,441713b7-0f24-11e2-8525-18a905767e44,Brett Kulak,D,0.564,0.566,0.575,0.89,0.04,0.63,0.05,0.02,0.0,0.02,0.0,0.23,0.02,0.0,0.0,6.04,4.88,5.58
42b48e9a-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Jeff Petry,D,0.555,0.541,0.536,1.22,0.1,0.68,0.04,0.06,0.02,0.01,0.0,0.12,0.0,0.0,0.0,7.84,6.99,7.05
430c691d-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Brendan Gallagher,F,0.585,0.571,0.573,2.44,0.26,0.18,0.0,0.33,0.04,0.4,0.1,0.26,0.01,0.02,0.0,6.89,4.91,6.38
2077de8b-83e3-492f-abb6-695f81ff03e3,441713b7-0f24-11e2-8525-18a905767e44,Joel Armia,F,0.53,0.526,0.535,1.63,0.14,0.07,0.04,0.18,0.02,0.11,0.0,0.28,0.04,0.09,0.02,6.21,4.68,4.56
42fcea9f-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Tomas Plekanec,F,0.509,0.452,0.469,2.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.67,5.33
4312478a-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Carey Price,G,0.543,0.536,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11,19.39,18.48
f06b20b4-9be3-4967-bca2-6723acdbf5d4,441713b7-0f24-11e2-8525-18a905767e44,Tomas Tatar,F,0.592,0.579,0.577,1.78,0.21,0.1,0.0,0.21,0.04,0.14,0.03,0.15,0.03,0.01,0.0,6.41,4.65,5.84
8fc7171d-e806-11e2-a133-f4ce4684ea4c,441713b7-0f24-11e2-8525-18a905767e44,Jonathan Drouin,F,0.526,0.519,0.519,1.52,0.2,0.28,0.01,0.22,0.04,0.09,0.0,0.25,0.0,0.02,0.0,7.48,4.52,5.3
1a5ddefe-1c96-4ff0-bd89-60f2c2cf5e77,441713b7-0f24-11e2-8525-18a905767e44,Xavier Ouellet,D,0.541,0.542,0.544,1.05,0.0,0.37,0.0,0.0,0.0,0.05,0.0,0.21,0.0,0.0,0.0,6.11,4.32,5.0
f96455a6-5cb6-45ff-b481-353de99a31ad,441713b7-0f24-11e2-8525-18a905767e44,Michael Chaput,F,0.519,0.497,0.484,0.84,0.0,0.0,0.0,0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.34,3.28,3.56
cf33c0f3-ee06-4a98-90bc-11279dbdd042,441713b7-0f24-11e2-8525-18a905767e44,Jesperi Kotkaniemi,F,0.567,0.562,0.559,1.23,0.1,0.08,0.01,0.11,0.01,0.04,0.0,0.19,0.01,0.01,0.0,5.76,2.84,4.04
9a644ae7-50d3-41c0-acaf-75ca68c19bf4,441713b7-0f24-11e2-8525-18a905767e44,Michael McNiven,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429a7648-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Paul Byron,F,0.526,0.516,0.526,1.05,0.16,0.09,0.0,0.32,0.05,0.13,0.04,0.09,0.04,0.0,0.0,4.84,3.75,4.75
eea49a1a-d674-4bd1-a14b-2f4a8b879520,441713b7-0f24-11e2-8525-18a905767e44,Christian Folin,D,0.511,0.521,0.528,0.89,0.0,0.32,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,4.42,4.68,5.74
bdcd833e-ff8f-4e77-84a3-035bf2f32fcb,441713b7-0f24-11e2-8525-18a905767e44,Victor Mete,D,0.513,0.509,0.508,0.68,0.0,0.08,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0,5.48,6.11,5.75
434582e8-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Nate Thompson,F,0.496,0.487,0.504,0.64,0.04,0.08,0.0,0.2,0.0,0.28,0.0,0.16,0.0,0.04,0.0,2.96,6.4,3.48
428b5013-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,David Schlemko,D,0.562,0.564,0.551,0.78,0.0,0.61,0.0,0.06,0.0,0.0,0.0,0.17,0.0,0.0,0.0,6.94,6.72,6.33
4281840a-0f24-11e2-8525-18a905767e44,441713b7-0f24-11e2-8525-18a905767e44,Nicolas Deslauriers,F,0.502,0.498,0.49,0.75,0.02,0.04,0.0,0.08,0.0,0.06,0.02,0.06,0.0,0.0,0.0,2.27,2.06,3.19
0ededbcb-e73e-4d33-9758-ed675491ad54,441730a9-0f24-11e2-8525-18a905767e44,Michael Hutchinson,G,0.55,0.537,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.4,15.4
b6469001-5c10-494a-a27c-44765044e016,441730a9-0f24-11e2-8525-18a905767e44,Mitchell Marner,F,0.517,0.501,0.503,1.79,0.21,0.15,0.0,0.23,0.04,0.13,0.01,0.52,0.06,0.01,0.0,8.34,6.01,6.11
9f09aaec-5be3-49b7-8a77-629e22070e2a,441730a9-0f24-11e2-8525-18a905767e44,Calle Rosen,D,0.496,0.49,0.5,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,6.25,6.25,4.25
428362f8-0f24-11e2-8525-18a905767e44,441730a9-0f24-11e2-8525-18a905767e44,Jake Muzzin,D,0.546,0.535,0.542,1.17,0.03,0.5,0.07,0.07,0.0,0.0,0.0,0.37,0.07,0.0,0.0,6.3,6.0,6.83
826f0a61-2f55-42b1-990f-a967d31c5545,441730a9-0f24-11e2-8525-18a905767e44,Nic Petan,F,0.527,0.5,0.516,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.0,1.6,1.2,3.0
c2a31775-185e-4630-9b1e-a7d779864128,441730a9-0f24-11e2-8525-18a905767e44,Andreas Johnsson,F,0.537,0.526,0.513,1.01,0.19,0.1,0.0,0.18,0.04,0.21,0.03,0.23,0.01,0.04,0.0,5.45,4.14,4.49
4f7bcd47-1979-11e2-8525-18a905767e44,441730a9-0f24-11e2-8525-18a905767e44,Frederik Andersen,G,0.504,0.489,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,20.03,18.88
b2100fea-c75b-480a-b587-446d5e9bdf62,441730a9-0f24-11e2-8525-18a905767e44,Kasperi Kapanen,F,0.53,0.514,0.502,1.38,0.15,0.09,0.0,0.18,0.03,0.15,0.01,0.41,0.06,0.0,0.0,5.88,4.86,5.13
36d924b9-5b3e-4dd9-aeb5-a645201801f3,441730a9-0f24-11e2-8525-18a905767e44,Nikita Zaitsev,D,0.49,0.464,0.46,0.53,0.02,0.19,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.0,4.83,9.23,6.4
4325e70e-0f24-11e2-8525-18a905767e44,441730a9-0f24-11e2-8525-18a905767e44,John Tavares,F,0.534,0.514,0.51,1.78,0.29,0.05,0.0,0.46,0.06,0.48,0.09,0.61,0.11,0.1,0.01,8.13,5.91,5.82
a90ff56c-a392-40a0-a419-f7baad29401c,441730a9-0f24-11e2-8525-18a905767e44,Eamon McAdam,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0408afd7-1600-4a36-8ec7-685120334ce1,441730a9-0f24-11e2-8525-18a905767e44,Auston Matthews,F,0.528,0.519,0.503,2.15,0.32,0.16,0.01,0.34,0.04,0.16,0.0,0.68,0.13,0.13,0.01,8.91,4.84,5.94
421f9f71-d1ee-4917-afc6-ca11f6b761b0,441730a9-0f24-11e2-8525-18a905767e44,Trevor Moore,F,0.49,0.472,0.47,0.72,0.04,0.0,0.0,0.04,0.0,0.12,0.0,0.12,0.04,0.0,0.0,1.84,3.0,3.36
b4044b77-761e-4664-be4a-66e16280e1a4,441730a9-0f24-11e2-8525-18a905767e44,Martin Marincin,D,0.528,0.504,0.497,0.67,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3.67,4.17,4.71
abc5d26c-e254-44c4-8b83-965ba2e639cf,441730a9-0f24-11e2-8525-18a905767e44,Igor Ozhiganov,D,0.544,0.519,0.497,0.34,0.04,0.13,0.0,0.0,0.0,0.02,0.0,0.32,0.02,0.0,0.0,3.85,3.58,5.26
c218392b-2251-497a-a7e7-9a76e8580f31,441730a9-0f24-11e2-8525-18a905767e44,William Nylander,F,0.569,0.555,0.545,1.39,0.09,0.19,0.0,0.15,0.0,0.22,0.0,0.43,0.02,0.04,0.02,7.0,4.04,3.98
